tweetid,userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language,tweet_language,tweet_text,tweet_time,tweet_client_name,in_reply_to_tweetid,in_reply_to_userid,quoted_tweet_tweetid,is_retweet,retweet_userid,retweet_tweetid,latitude,longitude,quote_count,reply_count,like_count,retweet_count,hashtags,urls,user_mentions,poll_choices
4.86415E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@cherdexter bonjour.svp,allez sur ce lien et choissisez la deuxime option(i cant tweet link because ..) mon site:fr.awdnews(com) merci",7/8/2014 7:44,Twitter Web Client,,142042209,,FALSE,,,,,0,0,0,0,,,[142042209],
6.35027E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Fregono Wesley Clark: «L’EI a été fondé grâce au financement de nos alliés les plus proches» http://t.co/8eb6bCd1KY,8/22/2015 9:52,Twitter Web Client,6.35025E+17,111676962,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/wesley-clark-%C2%ABl%E2%80%99ei-a-%C3%A9t%C3%A9-fond%C3%A9-gr%C3%A2ce-au-financement-de-nos-alli%C3%A9s-les-plus-proches%C2%BB],[111676962],
6.29231E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@RomainCro @HaussmannParis Jusqu'à 100.000 Européens Seraient Membres de l'État Islamique et Combattraient en Syrie  http://t.co/lJzO7ogrWr,8/6/2015 10:03,Twitter Web Client,6.2923E+17,392966949,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/jusqu-%C3%A0-100-000-europ%C3%A9ens-seraient-membres-de-l-%C3%A9tat-islamique-et-combattraient-en-syrie-et-en-irak],"[392966949, 1536104407]",
5.31488E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Noemie_ed Nabilla:Du racisme institutionnel en France http://t.co/1fEQsvj4c5,11/9/2014 16:47,Twitter Web Client,5.31488E+17,259323035,,FALSE,,,,,0,1,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5732-du-racisme-institutionnel-en-france.html],[3698625196],
5.10732E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@MichelBOfficiel Sarkozy aurait bénéficié de soutiens financiers de la part de ceux qui financent le terrorisme! http://t.co/rsYsX4d00A,9/13/2014 10:11,Twitter Web Client,,57423046,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/%C3%A9conomie/5577-sarkozy-aurait-b%C3%A9n%C3%A9fici%C3%A9-de-soutiens-financiers-de-la-part-de-ceux-qui-financent-le-terrorisme.html],[57423046],
5.56877E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,"@ErnaReemers @bilericoproject British PM lashed out Turkey, warns against Erdoğan’s dangerous agendas http://t.co/goCGT89ZuR",1/18/2015 18:11,Twitter Web Client,5.56876E+17,396627291,,FALSE,,,,,0,0,0,0,,"[http://awdnews.com/top-news/10674-british-pm-lashed-out-turkey,-warns-against-erdo%C4%9Fan%E2%80%99s-dangerous-agendas.html]","[396627291, 14652501]",
5.48433E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@ElenaVerville ce qu'ils ne vous diront jamais sur Noel http://t.co/QSgH5J9RXT,12/26/2014 11:01,Twitter Web Client,5.48433E+17,2853592829,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5807-tout-savoir-sur-le-p%C3%A8re-no%C3%ABl-et-son-traineau.html],[2853592829],
5.43714E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@christmasjadey ce qu'ils ne vous diront jamais sur Noel http://t.co/QSgH5J9RXT,12/13/2014 10:27,Twitter Web Client,5.43714E+17,1037913949,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5807-tout-savoir-sur-le-p%C3%A8re-no%C3%ABl-et-son-traineau.html],[1037913949],
5.39489E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@InstantReporter Saudi foreign minister: there are circles within our government which support terrorism http://t.co/HZlVndTXiB,12/1/2014 18:39,Twitter Web Client,5.39488E+17,2798274858,,FALSE,,,,,0,0,0,0,,[http://awdnews.com/top-news/10297-saudi-foreign-minister-there-are-circles-within-our-system-which-support-terrorism.html],[2798274858],
6.36847E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@anotao_nouvelle LE CAUCASE NOUVEAU TERRAIN DE JEUX DE L’EI ET D’AL-QAÏDA http://t.co/ShH2JsPkZj,8/27/2015 10:23,Twitter Web Client,6.36844E+17,3394811787,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/LE%20CAUCASE%20NOUVEAU%20TERRAIN%20DE%20JEUX%20DE%20L%E2%80%99EI%20ET%20D%E2%80%99AL-QA%C3%8FDA1440694277],[3394811787],
5.65928E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@israel_flash Israël fournit-il des armes à Al-Qaïda en Syrie ? http://t.co/eBcsYLkV47,2/12/2015 17:38,Twitter Web Client,5.65919E+17,137064173,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5889-isra%C3%ABl-fournit-il-des-armes-%C3%A0-al-qa%C3%AFda-en-syrie.html],[137064173],
4.94861E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@stephamund surprenant! Le gouvernement belge propose de boycotter les produits provenant d’Israël !  http://t.co/1nIyRofYc2,7/31/2014 15:04,Twitter Web Client,,404358357,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/%C3%A9conomie/5388-un-label-en-belgique-pour-les-produits-des-territoires-occup%C3%A9s-par-isra%C3%ABl.html],[404358357],
5.0109E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Pat_le_Lad Le Maroc alerte :3000 jihadistes sont en route pour l'Espagne http://t.co/nc4YnP8wMT,8/17/2014 19:35,Twitter Web Client,,1581038412,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5479-le-maroc-alerte-3000-jihadistes-sont-en-route-pour-l-espagne.html],[1581038412],
4.84246E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@Collec_Antigone Les classes moyennes,la seule cible des impôts https://t.co/AgiCMb6om9",7/2/2014 8:03,Twitter Web Client,4.84216E+17,826637311,,FALSE,,,,,0,0,0,1,,[https://www.facebook.com/pages/Mouvement-anti-imperialiste/281597042019864],[826637311],
5.53202E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Un_Gagnant Charlie Hebdo:les bourdes bizarres faites par les terroristes http://t.co/rNIDKWbngN,1/8/2015 14:51,Twitter Web Client,5.53201E+17,2803922700,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/top-nouvelles/5840-charlie-hebdo-les-bourdes-bizarres-faites-par-les-terroristes.html],[2803922700],
5.08562E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Carlos06390 10 raisons d’avoir foi en l’avenir de l’équipe de France http://t.co/AsSdewTkxM,9/7/2014 10:26,Twitter Web Client,,189847124,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/sport/5555-10-raisons-d%E2%80%99avoir-foi-en-l%E2%80%99avenir-de-l%E2%80%99%C3%A9quipe-de-france.html],[189847124],
4.944E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@liber_al_taire Fuit ou meurt. Israël accapare 44% de la bande de Gaza. http://t.co/8wJhTN2CfN,7/30/2014 8:31,Twitter Web Client,,2322547309,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5380-fuit-ou-meurt-isra%C3%ABl-accapare-44-de-la-bande-de-gaza-le-peuple-gazaoui-se-r%C3%A9fugie-dans-l-espace-restant.html],[2322547309],
5.19787E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@FORCETCOURAGE Y a-t-il un lien entre le renseignement français et Daesh ? http://t.co/WkKWcEISvx,10/8/2014 9:52,Twitter Web Client,5.19785E+17,2746761814,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5643-y-a-t-il-un-lien-entre-le-renseignement-fran%C3%A7ais-et-daesh.html],[2746761814],
5.11238E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@TaylorLauten14 An Israeli Mossad officer working for the Al-Nusra Front assassinated in Brussels http://t.co/aJW73a2Lhw,9/14/2014 19:40,Twitter Web Client,,764939251,,FALSE,,,,,0,0,0,0,,[http://awdnews.com/top-news/9763-an-israeli-mossad-officer-working-for-the-al-nusra-front-assassinated-in-brussels.html],[764939251],
6.40448E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@lagitanass DES REBELLES SYRIENS ENTRAÎNÉS PAR LES ÉTATS-UNIS REFUSENT DE COMBATTRE AL-QAÏDA ! http://t.co/TU6XHWPugN,9/6/2015 8:55,Twitter Web Client,6.40447E+17,265046875,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/DES%20REBELLES%20SYRIENS%20ENTRA%C3%8EN%C3%89S%20PAR%20LES%20%C3%89TATS-UNIS%20REFUSENT%20DE%20COMBATTRE%20AL-QA%C3%8FDA%20!1441557040],[265046875],
5.85385E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Aufildubosphore CIA plus inquiet du soutien de l'Iran à la lutte contre le terrorisme que de l'avancée de l'Eiil http://t.co/MA2ZdKwbBq,4/7/2015 10:15,Twitter Web Client,5.85383E+17,52369778,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/5977-cia-plus-inquiet-du-soutien-de-l-iran-%C3%A0-la-lutte-contre-le-terrorisme-que-de-l-avanc%C3%A9e-de-l-etat-islamique.html],[52369778],
5.43804E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@CampsKawa ce qu'ils ne vous diront jamais sur Noel http://t.co/Jpxd3BaWCM,12/13/2014 16:27,Twitter Web Client,5.43804E+17,109343147,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5807-tout-savoir-sur-le-p%C3%A8re-no%C3%ABl-et-son-traineau.html],[109343147],
5.8756E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Midilibre @GilbertCollard Etat islamique menace une pilote de la brûler vif http://t.co/eyXgH6fJ40,4/13/2015 10:15,Twitter Web Client,5.87556E+17,33887820,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/5988-etat-islamique-menace-une-pilote-de-la-br%C3%BBler-vivante.html],"[471163803, 33887820]",
6.6584E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@nadzieja__ les lieux à éviter:Un commandant de l’EIIL dresse la liste des sites à attaquer dans les jours à venir https://t.co/ObHMGA8atf,11/15/2015 10:35,Twitter Web Client,6.65839E+17,3111526337,,FALSE,,,,,0,0,0,0,[],[http://documentinterdit.com/downloads/un-commandant-de-leiil-dresse-la-liste-des-sites-a-attaquer/],[3111526337],
5.94192E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@ChicagoFJournal @BFMTV Le prince dissident Saoudien:l'Arabie Saoudite avait planifié L'attentat contre Charlie Hebdo http://t.co/vPomyWWbVj,5/1/2015 17:28,Twitter Web Client,5.94191E+17,49434981,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/6053-le-prince-dissident-saoudien-l-arabie-saoudite-et-ses-pions-terroristes-ont-planifi%C3%A9-l-attentat-contre-charlie-hebdo.html],"[133663801, 49434981]",
5.38264E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@LeRoyAmandine Quand François Hollande s'invite un dîner particulier http://t.co/E27hoGFOwt,11/28/2014 9:30,Twitter Web Client,5.38263E+17,432318589,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5798-quand-fran%C3%A7ois-hollande-s-invite-un-d%C3%AEner-particulier.html],[432318589],
5.37164E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@SimonLancel Arabie Saoudite a aidé ISIS à capturer un air stratégique de base en Syrie http://t.co/obWbRU4kDT,11/25/2014 8:41,Twitter Web Client,,2480419262,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/top-nouvelles/5785-arabie-saoudite-a-aid%C3%A9-isis-%C3%A0-capturer-un-air-strat%C3%A9gique-de-base-en-syrie.html],[2480419262],
5.33195E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@lloydaisy_ @jeromejarre Jerome et Du racisme institutionnel en France http://t.co/qAiuG3KbT9,11/14/2014 9:51,Twitter Web Client,5.33194E+17,527187444,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5732-du-racisme-institutionnel-en-france.html],"[443216748, 527187444]",
5.33274E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@BattagliaJo @Europe1 les nouvelles déclarations du sous-préfet sur le tigre recherché http://t.co/jlV4mklSAE,11/14/2014 15:04,Twitter Web Client,5.33272E+17,1024143438,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5753-d%C3%A9clarations-du-sous-pr%C3%A9fet-sur-le-mystere-du-tigre.html],"[1024143438, 34570323]",
6.51009E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Dalgante @Kamnouz Révélation: la Turquie et L’Etat Islamique travaille main dans la main http://t.co/XwpqUTZXar,10/5/2015 12:20,Twitter Web Client,6.51007E+17,347558300,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/r%C3%A9v%C3%A9lation-la-turquie-et-l%E2%80%99etat-islamique-travaille-main-dans-la-main],"[347558300, 2308002087]",
6.41171E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@AdrienPlanchon Paris: Le drapeau des djihadistes en Syrie flottait lors du rassemblement en soutien aux réfugiés http://t.co/SxWjlt7bio,9/8/2015 8:46,Twitter Web Client,6.41169E+17,1853235164,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/paris-le-drapeau-des-djihadistes-en-syrie-flottait-lors-du-rassemblement-en-soutien-aux-r%C3%A9fugi%C3%A9s],[1853235164],
5.82098E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@SylvieMaxe @Sidaction l'Union européenne:Quittez facebook si vous ne souhaitez pas être espionné http://t.co/uEatg9H798,3/29/2015 8:31,Twitter Web Client,5.82097E+17,455612279,,FALSE,,,,,0,2,0,0,[],[http://fr.awdnews.com/technologie/5967-l-union-europ%C3%A9enne-quittez-facebook-si-vous-ne-souhaitez-pas-%C3%AAtre-espionn%C3%A9.html],"[455612279, 319028691]",
5.34814E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@remiraymond2 l'avis bizarre  de Deschamps sur Zlatan Ibrahimovic http://t.co/LTx2kdxWFL,11/18/2014 21:03,Twitter Web Client,5.34814E+17,558363650,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/sport/5766-france-suede-quelques-raisons-de-ne-pas-bouder-ce-rendez-vous.html],[558363650],
6.15193E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@LkeHmmng pourquoi les hétéros ont raison d'avoir peur de l'homosexualité http://t.co/gEY5mRGpw4,6/28/2015 16:18,Twitter Web Client,6.15192E+17,538556526,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/soci%C3%A9t%C3%A9/pourquoi-les-h%C3%A9t%C3%A9ros-ont-raison-d-avoir-peur-de-l-homosexualit%C3%A9],[538556526],
5.87567E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@ca_res_publica Etat islamique menace une pilote de la brûler vif http://t.co/eyXgH6fJ40,4/13/2015 10:44,Twitter Web Client,,1205903011,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/5988-etat-islamique-menace-une-pilote-de-la-br%C3%BBler-vivante.html],[1205903011],
6.51001E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Haute_Marne @philippeherlin Révélation: la Turquie et L’Etat Islamique travaille main dans la main http://t.co/XwpqUTZXar,10/5/2015 11:50,Twitter Web Client,6.51E+17,2250679455,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/r%C3%A9v%C3%A9lation-la-turquie-et-l%E2%80%99etat-islamique-travaille-main-dans-la-main],"[2250679455, 59063574]",
6.1445E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@simplythe13 Révélations de Snowden : comment les USA recrutent les djihadistes de l’EIIL http://t.co/3qzTlGdzrX,6/26/2015 15:05,Twitter Web Client,6.14449E+17,492969763,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/politique/r%C3%A9v%C3%A9lations-de-snowden-comment-les-usa-aident-isra%C3%ABl-et-recrutent-les-djihadistes-de-l%E2%80%99eiil],[492969763],
5.15935E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,en,@DreamMalar shame:ISIS force children to behead theirs dolls to brainwash them http://t.co/1C51ESGABl,9/27/2014 18:43,Twitter Web Client,,296651969,,FALSE,,,,,0,0,0,0,,"[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5609-pour-endoctriner-les-enfants,eiil-oblige-les-enfants-%C3%A0-%C3%A9gorger-leur-poup%C3%A9e.html]",[296651969],
5.02016E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@TURTLEFRANCESCA Hollande et Fabius vont-ils être mis en examen pour ""liens avec une organisation terroriste? http://t.co/Byt1uheXSQ",8/20/2014 8:54,Twitter Web Client,,2414795420,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5494-hollande-et-fabius-vont-ils-%C3%AAtre-mis-en-examen-pour-liens-avec-une-organisation-terroriste.html],[2414795420],
5.08249E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@MathildeDubus voici Le selfie d'un Roi http://t.co/GJVcqScRoL,9/6/2014 13:43,Twitter Web Client,,622065291,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/divertissements/5552-le-selfie-du-roi-mohammed-vi.html],[622065291],
5.18465E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@NavyDu31 Le Liberia accuse : «Les USA ont délibérément infecté les africains http://t.co/iWOKCg3TOR,10/4/2014 18:18,Twitter Web Client,,2412896524,,FALSE,,,,,0,1,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5637-le-liberia-accuse-%C2%ABles-usa-ont-d%C3%A9lib%C3%A9r%C3%A9ment-infect%C3%A9-les-africains-lors-des-campagnes-de-vaccination%C2%BB.html],[2412896524],
6.59358E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@WikiBoy89 En France autant qu’aux USA la police a le droit de tuer https://t.co/Gu19FBkSf7,10/28/2015 13:17,Twitter Web Client,,3377119619,,FALSE,,,,,0,1,0,0,[],[http://documentinterdit.com/news/en-france-autant-quaux-usa-la-police-a-le-droit-de-tuer/],[3377119619],
5.82573E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@IbrvhD @BrahimTorcy ce qui se passe entre Kaaris et Booba ces jours-ci http://t.co/iFojz9LqGy,3/30/2015 15:59,Twitter Web Client,5.82571E+17,519700934,,FALSE,,,,,0,0,0,0,[],[http://fr.awdnews.com/divertissements/5796-tonton-marcel-soutient-kaaris-contre-booba-mais-demande-la-paix.html],"[622236962, 519700934]",
5.13019E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@Louiss_G Vidéo : ""oups"", quand le premier acheteur de l'iPhone 6 fait tomber son téléphone http://t.co/0FvSVmoUTd",9/19/2014 17:35,Twitter Web Client,,356235266,,FALSE,,,,,0,0,0,0,,"[http://fr.awdnews.com/technologie/5596-vid%C3%A9o-oups-,-quand-le-premier-acheteur-de-l-iphone-6-fait-tomber-son-t%C3%A9l%C3%A9phone.html]",[356235266],
5.24145E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Tarik_Chd Des juifs quittent Israël pour une vie meilleure en Allemagne http://t.co/jMGeWUErj2,10/20/2014 10:27,Twitter Web Client,,109046089,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5676-des-juifs-quittent-isra%C3%ABl-pour-une-vie-meilleure-en-allemagne.html],[109046089],
5.14346E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Ariel94000 Israël et l'Eiil la main dans la main http://t.co/8dIDdBjKFX,9/23/2014 9:29,Twitter Web Client,,2466753783,,FALSE,,,,,0,1,0,0,,[http://fr.awdnews.com/politique/5603-isra%C3%ABl-et-l-eiil-la-main-dans-la-main.html],[2466753783],
5.25297E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@jeremo12 @DionJack2 Quand les sionistes financent les attentats antichretiens http://t.co/Yq7GsiOwun,10/23/2014 14:47,Twitter Web Client,5.25296E+17,505100206,,FALSE,,,,,0,1,0,0,,[http://fr.awdnews.com/politique/5686-quand-les-sionistes-financent-les-attentats-antichretiens.html],"[505100206, 855673520]",
4.96933E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@MyriiiamAb La presse française censura 95 % des commentaires sur l'offensive contre Gaza. http://t.co/MwLLJeyiO4,8/6/2014 8:18,Twitter Web Client,,709262744,,FALSE,,,,,0,0,0,1,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5427-la-presse-fran%C3%A7aise-censura-95-des-commentaires-sur-l-offensive-contre-gaza.html],[709262744],
5.21248E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@N_A_T_U_R_E France: une jeune juive rejoint les takfiristes en Syrie http://t.co/q2U27lsZTt,10/12/2014 10:35,Twitter Web Client,5.21244E+17,25580165,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5656-france-une-jeune-juive-rejoint-les-takfiristes-en-syrie.html],[25580165],
5.09631E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,"@EmyLaWarriorII iPhone 6 : caractéristiques, prix et date de sortie http://t.co/NO6MHEV4bw",9/10/2014 9:16,Twitter Web Client,,1697402936,,FALSE,,,,,0,1,0,0,,"[http://fr.awdnews.com/technologie/5566-iphone-6-caract%C3%A9ristiques,-prix-et-date-de-sortie-en-savoir-plus-http-www-gentside-com-iphone-6-iphone-6-caracteristiques-prix-et-date-de-sortie_art53613-html-copyright-%C2%A9-gentside.html]",[1697402936],
5.13688E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@bidaultlaurent Le gouvernement français a désormais le pouvoir de censurer twitter http://t.co/xVPq0LmeCi,9/21/2014 13:54,Twitter Web Client,,705441254,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/soci%C3%A9t%C3%A9/5599-le-gouvernement-fran%C3%A7ais-a-d%C3%A9sormais-le-pouvoir-de-censurer-internet.html],[705441254],
4.98003E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Hasna_rcm Gaza:Messi Porte Plainte http://t.co/GTwLdB0P5j,8/9/2014 7:10,Twitter Web Client,,572822776,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/sport/5435-gaza-messi-porte-plainte.html],[572822776],
5.17664E+17,299148448,Maria Luis,marialuis91,"Nantes, France",journaliste indépendante/un vrai journaliste est un chômeur,,8012,1450,5/15/2011,en,fr,@Limportant_fr coup d’État militaire contre Hollande? http://t.co/qOkebWpAqa,10/2/2014 13:13,Twitter Web Client,5.17663E+17,1271852322,,FALSE,,,,,0,0,0,0,,[http://fr.awdnews.com/politique/5630-coup-d%E2%80%99%C3%A9tat-militaire-contre-hollande.html],[1271852322],
